App Employment ID,Position ID,Position Title,Position Direct Care,Is Primary,Start Date,End Date,Hours Per Week,Months Per Year,Net Yearly Income,Hourly Wage,Date Wage Increase,Verify Date,Last Update Date,Create Date,Verify Status Name,Is Verified,Infants  0-12 Months,Toddlers  13-36 Months,Preschoolers 37 Months-Pre-K,Elementary K-5th Grade,Middle 6th-8th Grade,Secondary (High School),Adults,Program Type Name,County
29187,51,Center/Preschool Director,TRUE,TRUE,2/1/2018,,20,12,15600,15,,5/7/2018,5/7/2018,4/2/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Park
29188,34,Early Childhood Assistant Teacher,TRUE,TRUE,2/20/2018,,30,12,14040,9,,4/8/2018,4/8/2018,4/2/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29189,33,Early Childhood Teacher,TRUE,TRUE,1/3/2017,,40,12,27040,13,2/20/2017,4/20/2018,4/20/2018,4/2/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29191,34,Early Childhood Assistant Teacher,TRUE,TRUE,10/26/2017,,40,12,20800,10,,4/8/2018,4/8/2018,4/3/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29193,33,Early Childhood Teacher,TRUE,TRUE,3/19/2018,,40,11,20210,10.75,,4/16/2018,4/16/2018,4/3/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
29194,34,Early Childhood Assistant Teacher,TRUE,TRUE,3/16/2018,,40,12,17680,8.5,,4/12/2018,4/12/2018,4/3/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
29195,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/3/2018,,30,12,12948,8.3,,4/12/2018,4/12/2018,4/3/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
29197,33,Early Childhood Teacher,TRUE,TRUE,10/7/2008,,40,10,22893.2,13.31,2/1/2018,4/13/2018,4/24/2018,4/3/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Deer Lodge
29198,33,Early Childhood Teacher,TRUE,FALSE,9/15/1998,,40,10,27760.8,16.14,2/1/2018,4/5/2018,4/5/2018,4/3/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Deer Lodge
29199,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/24/2012,,40,10,16099.2,9.36,2/1/2018,4/5/2018,4/5/2018,4/3/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Deer Lodge
29202,34,Early Childhood Assistant Teacher,TRUE,TRUE,9/23/2016,,40,10,15789.6,9.18,2/1/2018,4/5/2018,4/5/2018,4/3/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Deer Lodge
29206,34,Early Childhood Assistant Teacher,TRUE,TRUE,3/29/2018,,7,12,3276,9,,4/24/2018,4/24/2018,4/4/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
29215,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/2/2018,,10,12,4316,8.3,,4/5/2018,,4/5/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29218,34,Early Childhood Assistant Teacher,TRUE,TRUE,3/19/2018,,40,12,20800,10,,6/4/2018,6/4/2018,4/5/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29223,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/5/2018,,40,10,18025.6,10.48,,4/24/2018,4/24/2018,4/6/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29223,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/5/2018,,40,10,18025.6,10.48,,4/24/2018,4/24/2018,4/6/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29224,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/5/2018,,40,12,18720,9,,4/20/2018,4/20/2018,4/6/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
29225,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/2/2018,,40,12,18720,9,,4/20/2018,4/20/2018,4/6/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
29227,33,Early Childhood Teacher,TRUE,FALSE,8/14/2017,,20,12,10920,10.5,,4/6/2018,4/6/2018,4/6/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Fergus
29228,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/23/2017,,15,12,7020,9,,4/6/2018,4/6/2018,4/6/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Fergus
29241,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/2/2018,,40,12,18720,9,,4/10/2018,4/10/2018,4/9/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
29245,33,Early Childhood Teacher,TRUE,TRUE,11/6/2017,,40,12,24960,12,4/6/2017,4/20/2018,4/20/2018,4/10/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29247,33,Early Childhood Teacher,TRUE,TRUE,8/11/2006,,40,12,0,0,,4/26/2018,4/26/2018,4/10/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
29251,5,Home Visitor,TRUE,TRUE,4/2/2018,,40,12,34049.6,16.37,,4/17/2018,4/17/2018,4/10/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
29258,33,Early Childhood Teacher,TRUE,FALSE,4/28/2014,,20,12,14830.4,14.26,,6/18/2018,6/18/2018,4/11/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29259,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/2/2018,,40,12,18720,9,4/12/2018,5/17/2018,5/17/2018,4/11/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
29259,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/2/2018,,40,12,18720,9,4/12/2018,5/17/2018,5/17/2018,4/11/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
29260,33,Early Childhood Teacher,TRUE,TRUE,1/3/2018,,40,12,30264,14.55,,4/11/2018,,4/11/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
29262,33,Early Childhood Teacher,TRUE,TRUE,6/27/2017,,40,12,21257.6,10.22,,4/26/2018,4/26/2018,4/11/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
29265,33,Early Childhood Teacher,TRUE,TRUE,4/9/2018,,10,12,0,0,,5/25/2018,5/25/2018,4/11/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29269,34,Early Childhood Assistant Teacher,TRUE,TRUE,4/5/2018,,20,12,10660,10.25,,4/24/2018,4/24/2018,4/11/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29271,34,Early Childhood Assistant Teacher,TRUE,TRUE,11/6/2017,,40,12,22880,11,1/1/2018,4/24/2018,5/22/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29273,34,Early Childhood Assistant Teacher,TRUE,TRUE,2/20/2018,,15,12,6630,8.5,,4/24/2018,4/24/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
29273,34,Early Childhood Assistant Teacher,TRUE,TRUE,2/20/2018,,15,12,6630,8.5,,4/24/2018,4/24/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
29274,34,Early Childhood Assistant Teacher,TRUE,TRUE,3/1/2018,,40,12,23608,11.35,,4/20/2018,4/20/2018,4/12/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
29278,10,Not Selected,TRUE,TRUE,9/26/2016,,32,9,19968,16,,4/24/2018,5/23/2018,4/12/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29279,34,Early Childhood Assistant Teacher,TRUE,TRUE,3/19/2018,,40,12,19760,9.5,,4/26/2018,4/26/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29280,34,Early Childhood Assistant Teacher,TRUE,TRUE,11/6/2017,,40,12,21840,10.5,2/5/2018,4/24/2018,4/24/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29281,34,Early Childhood Assistant Teacher,TRUE,TRUE,10/22/2015,,36,9,15514.2,11.05,7/1/2017,4/20/2018,4/20/2018,4/12/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29282,34,Early Childhood Assistant Teacher,TRUE,TRUE,12/3/2017,,40,12,19760,9.5,12/3/2017,4/20/2018,4/20/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29285,33,Early Childhood Teacher,TRUE,FALSE,8/23/2017,,40,10,36876.8,21.44,,4/12/2018,6/26/2018,4/12/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29285,33,Early Childhood Teacher,TRUE,FALSE,8/23/2017,,40,10,36876.8,21.44,,4/12/2018,6/26/2018,4/12/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29286,33,Early Childhood Teacher,TRUE,TRUE,2/5/2018,,40,12,20800,10,2/5/2018,4/13/2018,4/13/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29287,51,Center/Preschool Director,TRUE,TRUE,11/6/2017,,40,12,27040,13,11/6/2017,4/13/2018,4/13/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29288,34,Early Childhood Assistant Teacher,TRUE,TRUE,11/6/2017,,40,12,21840,10.5,1/1/2018,4/24/2018,4/24/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29290,34,Early Childhood Assistant Teacher,TRUE,TRUE,2/1/2018,,40,12,19760,9.5,,4/24/2018,4/24/2018,4/12/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29291,33,Early Childhood Teacher,TRUE,TRUE,3/27/2017,,40,12,28080,13.5,,4/12/2018,,4/12/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29296,5,Home Visitor,TRUE,TRUE,9/8/2017,,40,12,34465.6,16.57,,4/24/2018,4/24/2018,4/13/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Ravalli
29301,33,Early Childhood Teacher,TRUE,TRUE,2/24/2015,,40,10,28655.2,16.66,7/1/2017,4/24/2018,4/24/2018,4/13/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29302,33,Early Childhood Teacher,TRUE,TRUE,9/1/2012,,10,12,0,0,,4/16/2018,4/16/2018,4/14/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29305,33,Early Childhood Teacher,TRUE,TRUE,1/1/2018,,10,12,5200,10,1/1/2018,4/24/2018,4/24/2018,4/14/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29320,33,Early Childhood Teacher,TRUE,TRUE,4/2/2018,,35,12,25480,14,4/2/2018,4/24/2018,4/24/2018,4/16/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
29322,33,Early Childhood Teacher,TRUE,TRUE,3/26/2018,,40,12,22880,11,,5/2/2018,5/2/2018,4/16/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
29323,33,Early Childhood Teacher,TRUE,TRUE,8/28/2017,,30,12,17160,11,,5/2/2018,5/2/2018,4/16/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
29324,33,Early Childhood Teacher,TRUE,TRUE,3/29/2018,,40,12,21840,10.5,,4/16/2018,,4/16/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29327,41,Program Administrator,TRUE,TRUE,8/15/2006,,40,10,28483.2,16.56,8/14/2017,4/16/2018,,4/16/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29334,34,Early Childhood Assistant Teacher,TRUE,TRUE,3/23/2015,,36,9,14742,10.5,8/20/2017,6/4/2018,6/4/2018,4/16/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29335,33,Early Childhood Teacher,TRUE,TRUE,11/29/2017,,40,12,23920,11.5,1/2/2018,4/18/2018,4/18/2018,4/17/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29336,33,Early Childhood Teacher,TRUE,TRUE,5/1/2017,,40,12,25480,12.25,,5/1/2018,5/1/2018,4/17/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29337,33,Early Childhood Teacher,TRUE,TRUE,10/17/2016,,40,12,27185.6,13.07,,4/23/2018,4/23/2018,4/17/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29338,33,Early Childhood Teacher,TRUE,TRUE,3/28/2017,,40,12,27040,13,5/14/2017,5/1/2018,5/1/2018,4/17/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29342,33,Early Childhood Teacher,TRUE,TRUE,3/5/2018,,40,12,24440,11.75,,4/19/2018,4/19/2018,4/17/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29343,51,Center/Preschool Director,TRUE,FALSE,8/14/2017,,15,12,11700,15,,5/8/2018,5/8/2018,4/17/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Beaverhead
29351,33,Early Childhood Teacher,TRUE,TRUE,3/22/2016,,40,9,25022.4,16.04,7/1/2017,5/24/2018,5/24/2018,4/17/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29353,34,Early Childhood Assistant Teacher,TRUE,TRUE,5/22/2017,,40,12,23088,11.1,1/28/2018,4/26/2018,5/7/2018,4/17/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29356,33,Early Childhood Teacher,TRUE,TRUE,4/16/2018,,40,12,20800,10,,5/31/2018,5/31/2018,4/17/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
29358,41,Program Administrator,TRUE,FALSE,8/21/2017,,10,12,18751.2,36.06,,5/18/2018,5/18/2018,4/17/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29359,34,Early Childhood Assistant Teacher,TRUE,TRUE,3/27/2018,,40,12,24440,11.75,,6/4/2018,6/4/2018,4/17/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Jefferson
29359,34,Early Childhood Assistant Teacher,TRUE,TRUE,3/27/2018,,40,12,24440,11.75,,6/4/2018,6/4/2018,4/17/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Jefferson
29360,41,Program Administrator,TRUE,FALSE,3/31/2014,,10,12,18751.2,36.06,,5/18/2018,5/18/2018,4/18/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29361,41,Program Administrator,TRUE,FALSE,3/31/2014,,10,12,0,0,,5/18/2018,5/18/2018,4/18/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29363,33,Early Childhood Teacher,TRUE,TRUE,9/1/2017,,40,12,20800,10,,4/18/2018,,4/18/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29366,33,Early Childhood Teacher,TRUE,TRUE,5/8/2017,,40,12,27040,13,,5/21/2018,5/21/2018,4/18/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29368,33,Early Childhood Teacher,TRUE,TRUE,5/22/2017,,40,12,27040,13,9/4/2017,4/19/2018,4/19/2018,4/18/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29369,34,Early Childhood Assistant Teacher,TRUE,TRUE,7/17/2017,,20,12,0,0,,4/20/2018,4/20/2018,4/18/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29370,34,Early Childhood Assistant Teacher,TRUE,TRUE,2/1/2018,,30,12,12948,8.3,,5/30/2018,5/30/2018,4/18/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Blaine
29371,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/15/2016,,36,10,16145.64,10.43,7/1/2017,4/20/2018,4/26/2018,4/18/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29374,33,Early Childhood Teacher,TRUE,TRUE,8/7/2017,,40,9,25740,16.5,8/7/2017,4/26/2018,4/26/2018,4/18/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29375,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/29/2018,,18,12,8190,8.75,,4/19/2018,4/19/2018,4/19/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29377,33,Early Childhood Teacher,TRUE,TRUE,2/5/2017,,40,10,29962.4,17.42,,4/19/2018,,4/19/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29380,33,Early Childhood Teacher,TRUE,TRUE,11/28/2006,,30,12,0,0,,5/8/2018,5/8/2018,4/19/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
29385,34,Early Childhood Assistant Teacher,TRUE,TRUE,11/21/2016,,40,12,20800,10,5/18/2018,6/30/2018,6/30/2018,4/19/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29386,33,Early Childhood Teacher,TRUE,TRUE,3/19/2018,,25,12,14300,11,3/19/2018,6/18/2018,6/18/2018,4/20/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29386,33,Early Childhood Teacher,TRUE,TRUE,3/19/2018,,25,12,14300,11,3/19/2018,6/18/2018,6/18/2018,4/20/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29388,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/15/2018,,30,12,13260,8.5,,5/9/2018,5/9/2018,4/20/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
29388,34,Early Childhood Assistant Teacher,TRUE,TRUE,1/15/2018,,30,12,13260,8.5,,5/9/2018,5/9/2018,4/20/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Silver Bow
29401,10,Not Selected,TRUE,FALSE,5/15/2017,,13,9,7523.88,14.84,,5/23/2018,5/23/2018,4/23/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29403,10,Not Selected,TRUE,TRUE,5/15/2018,,14,9,8102.64,14.84,,5/23/2018,5/23/2018,4/23/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29407,33,Early Childhood Teacher,TRUE,TRUE,9/19/1988,,40,10,31665.2,18.41,,4/23/2018,5/18/2018,4/23/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Deer Lodge
29414,33,Early Childhood Teacher,TRUE,TRUE,8/15/2016,,36,9,23390.64,16.66,7/1/2017,4/24/2018,,4/24/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29416,34,Early Childhood Assistant Teacher,TRUE,FALSE,12/18/2017,,20,12,11960,11.5,,4/24/2018,,4/24/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Missoula
29426,33,Early Childhood Teacher,TRUE,TRUE,8/15/2015,,9,9,7371,21,8/15/2017,5/7/2018,5/7/2018,4/24/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Cascade
29432,41,Program Administrator,TRUE,TRUE,8/25/2005,,10,10,9911.5,23.05,8/7/2017,4/26/2018,5/31/2018,4/25/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29433,34,Early Childhood Assistant Teacher,TRUE,TRUE,3/27/2018,,32,12,15891.2,9.55,,5/17/2018,5/17/2018,4/25/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Carbon
29434,33,Early Childhood Teacher,TRUE,TRUE,6/4/2004,,40,12,0,0,,5/4/2018,5/4/2018,4/25/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lewis and Clark
29438,34,Early Childhood Assistant Teacher,TRUE,TRUE,8/26/2016,,36,12,17784,9.5,,5/16/2018,5/16/2018,4/25/2018,Verified by Registry,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29442,33,Early Childhood Teacher,TRUE,TRUE,10/3/2016,,40,12,18720,9,5/5/2017,4/26/2018,4/26/2018,4/26/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Lake
29444,10,Not Selected,TRUE,TRUE,4/4/2016,,20,12,18033.6,17.34,7/1/2017,4/27/2018,4/27/2018,4/26/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Gallatin
29446,33,Early Childhood Teacher,TRUE,TRUE,3/1/2018,,35,12,23660,13,,6/1/2018,6/1/2018,4/26/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Jefferson
29446,33,Early Childhood Teacher,TRUE,TRUE,3/1/2018,,35,12,23660,13,,6/1/2018,6/1/2018,4/26/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Jefferson
29450,33,Early Childhood Teacher,TRUE,TRUE,4/12/2018,,40,12,0,0,,5/4/2018,5/4/2018,4/26/2018,Verified by Registry,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Flathead
29451,33,Early Childhood Teacher,TRUE,TRUE,9/8/2015,,40,9,22838.4,14.64,7/1/2017,5/18/2018,5/18/2018,4/26/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29454,10,Not Selected,TRUE,FALSE,10/10/2017,,14,8,7938,16.2,,6/1/2018,6/1/2018,4/27/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29455,10,Not Selected,TRUE,FALSE,10/10/2017,,14,8,7938,16.2,,6/1/2018,6/1/2018,4/27/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
29456,10,Not Selected,TRUE,TRUE,10/10/2017,,14,8,7938,16.2,,6/1/2018,6/1/2018,4/27/2018,Verified by Registry,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Child Care Center,Yellowstone
